노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
1082,명성운수종점 - 내유동차고지(미정차),25,화정동단독주택단지,0,38,50,48,67,13,38,33,24,21,17,10,21,21,7,5,14,7,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),26,화정역.덕양구청,0,31,60,50,38,31,29,29,24,29,17,17,19,21,33,7,14,17,14,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),27,별빛마을8단지.롯데마트,0,36,74,62,45,31,26,26,21,14,17,19,24,24,29,0,12,14,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),28,근린공원,0,38,88,69,40,29,26,29,17,12,36,7,31,21,31,14,10,12,10,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),29,화정2동행정복지센터,0,43,98,79,48,33,31,33,24,17,38,12,31,24,26,17,0,17,12,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),30,옥빛17단지.롯데마트고양점,0,60,81,83,60,38,36,38,31,29,0,17,33,26,26,17,13,19,19,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),31,행신초등학교,0,64,24,81,55,40,33,43,26,4,21,12,33,29,29,17,12,21,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),32,샘터마을2단지,0,67,26,86,64,40,43,43,29,33,38,19,27,31,26,14,11,10,10,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),33,가라뫼.한전앞,0,74,29,83,62,48,57,50,14,45,24,21,36,31,26,24,13,12,14,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),34,무원고교,0,76,86,76,60,43,0,55,0,24,21,17,31,33,36,12,0,24,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),35,행신SK뷰아파트,0,83,62,86,67,52,60,50,45,26,38,19,38,38,7,14,16,26,0,5,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),36,행신동삼거리,0,86,38,81,71,60,60,50,48,50,40,24,40,43,0,26,13,29,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),37,토당초등학교.우창프라자,0,0,0,83,71,0,0,52,0,48,0,21,38,0,24,0,0,5,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),38,능곡화원,0,0,36,60,69,0,62,0,45,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),39,맨돌,0,83,88,81,67,57,60,50,36,50,0,24,43,40,33,24,0,0,10,7,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),40,행주산성입구.행주내동,0,0,0,81,69,55,57,57,43,52,0,0,24,52,36,26,10,0,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),41,북로JC(미정차),0,0,0,81,69,55,57,57,43,52,0,0,24,52,36,26,10,0,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),42,남고양IC(미정차),0,0,0,81,69,55,57,57,43,52,0,0,24,52,36,26,10,0,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),43,가양대교북단(미정차),0,0,0,81,69,55,57,57,43,52,0,0,24,52,36,26,10,0,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),44,난지한강공원(미정차),0,0,0,81,69,55,57,57,43,52,0,0,24,52,36,26,10,0,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),45,성산대교북단(미정차),0,0,0,81,69,55,57,57,43,52,0,0,24,52,36,26,10,0,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),46,당산역.삼성래미안아파트,0,0,36,50,36,31,26,33,17,24,21,14,21,20,21,21,7,5,7,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),47,삼환아파트,0,0,33,45,31,26,17,31,12,21,14,7,12,17,17,0,2,0,5,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),48,영등포시장역4번출구,0,0,14,33,19,19,10,21,12,10,10,2,2,11,10,17,0,2,5,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),49,CM병원,0,0,2,5,17,14,7,5,7,12,21,17,43,36,55,48,31,24,21,14,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),50,청과시장교차로(미정차),0,0,2,5,17,14,7,5,7,12,21,17,43,36,55,48,31,24,21,14,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),51,영등포시장역3번출구,0,0,5,7,24,10,21,10,12,17,29,31,69,44,71,64,44,45,33,19,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),52,당산푸르지오아파트,0,0,0,10,26,0,14,5,0,21,5,29,74,57,79,71,56,48,33,31,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),53,당산역.삼성래미안아파트,0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),54,양화대교북단(미정차),0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),55,성산대교북단(미정차),0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),56,난지한강공원(미정차),0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),57,가양대교북단(미정차),0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),58,남고양IC(미정차),0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),59,북로JC(미정차),0,0,19,21,60,14,31,26,31,33,26,55,93,82,95,98,95,89,98,64,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),60,행주산성입구.행주내동,0,0,21,19,0,38,24,29,0,0,29,45,45,0,93,90,67,91,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),61,맨돌,0,0,0,17,55,10,21,31,0,0,31,55,0,64,90,0,93,52,81,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),62,능곡화원,0,0,19,14,57,0,0,29,0,0,0,0,0,90,78,90,0,74,0,62,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),63,토당초등학교.우창프라자,0,0,0,0,55,36,21,24,19,24,26,50,19,88,71,93,90,69,90,62,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),64,행신동삼거리.무원마을10단지,0,0,7,12,60,38,19,19,14,29,26,45,33,74,79,76,79,87,74,43,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),65,무원고교,0,0,10,14,52,36,0,0,0,31,21,43,24,76,74,74,74,80,67,45,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),66,소만초등학교.소만마을8단지,0,0,0,14,50,10,0,14,17,29,7,38,31,76,69,69,67,55,60,38,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),67,가라뫼,0,0,14,24,52,29,21,18,24,33,21,36,29,79,62,67,62,87,57,57,12,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),68,햇빛마을23단지,0,0,0,26,19,24,17,16,0,29,0,29,29,74,67,62,60,87,50,52,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),69,행신초교,0,0,0,24,14,21,19,0,17,26,21,33,12,67,62,57,48,76,43,45,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),70,햇빛18단지.롯데마트고양점,0,0,0,21,52,19,14,0,21,24,29,29,24,62,57,48,50,73,29,40,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),71,화정2동행정복지센터,0,0,0,17,45,17,5,0,10,21,24,14,26,64,52,38,36,71,0,21,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),72,근린공원,0,0,19,24,38,14,17,13,14,17,26,24,21,57,43,38,48,56,26,40,7,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),73,화정역.롯데마트,0,0,26,21,33,10,14,16,17,29,29,19,26,57,60,52,45,62,33,45,10,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),74,덕양구청,0,0,0,29,31,10,14,10,19,21,36,24,24,62,64,43,48,67,33,55,24,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),75,화정동단독주택단지,0,0,0,24,29,14,10,0,21,19,36,26,24,64,62,38,48,60,31,57,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),76,명지병원.은빛마을5단지,0,0,0,22,31,12,12,14,26,17,38,24,24,60,57,60,45,58,31,52,21,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),77,화정1동행정복지센터,0,0,0,24,0,12,14,0,24,14,36,19,26,57,48,55,43,51,26,50,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),78,고양어울림누리.달빛마을1단지,0,0,0,31,26,10,17,17,0,0,24,24,29,55,45,55,48,33,19,48,19,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),79,성사2동행정복지센터,0,0,0,29,29,0,10,11,17,12,29,26,24,52,53,50,26,29,17,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),80,고양시청,0,0,0,40,36,24,17,19,21,12,40,31,29,64,64,60,43,58,33,36,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),81,원릉역,0,0,0,0,0,0,0,0,0,0,38,0,24,33,29,36,0,0,31,0,5,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),82,윗배다리,0,0,0,38,0,14,0,10,0,0,26,33,24,67,67,64,21,62,0,36,19,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),83,부대앞,0,0,0,38,0,14,0,10,0,0,26,33,24,67,67,64,21,62,0,36,19,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),84,왕릉골,0,0,0,0,0,0,0,0,0,0,0,36,26,0,67,0,0,60,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),85,삼릉역,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),86,청대골,0,0,0,38,31,0,0,0,0,14,40,0,21,0,57,0,45,0,60,12,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),87,쥬쥬테마동물원,0,0,0,33,29,21,0,0,0,0,0,38,0,55,62,0,21,38,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),88,벽제교삼거리,0,0,0,36,0,19,7,0,19,0,21,24,19,67,64,36,43,0,29,33,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),89,관산삼거리,0,0,0,31,36,0,12,0,0,0,24,31,0,52,52,26,0,33,17,31,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),90,두포동.관산동성당,0,0,0,0,0,17,0,14,0,7,0,0,14,64,60,33,40,0,58,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),91,가장동,0,0,0,33,7,14,10,11,7,5,36,26,26,60,57,62,31,0,26,29,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),92,고골입구,0,0,0,29,33,5,12,9,17,12,24,24,24,57,55,53,21,31,51,14,12,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),93,서울시립고양병원입구,0,0,0,26,29,10,10,0,0,0,17,0,5,0,50,51,29,17,47,0,10,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),94,내유초등학교앞,0,0,0,24,27,7,0,0,0,10,21,0,0,52,48,43,0,0,21,0,7,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),95,윗내유동.희망양로원,0,0,0,21,16,2,7,12,14,12,19,14,21,43,31,26,19,19,36,19,10,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),96,중간내유동,0,0,0,7,0,0,0,7,12,10,7,14,0,33,26,18,17,17,14,7,2,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),97,내유동,0,0,0,14,11,0,2,5,10,7,5,12,19,19,21,19,10,14,33,5,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),98,신성슈퍼앞,0,0,0,12,0,0,5,10,0,5,2,0,17,31,0,13,12,12,29,14,5,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),99,명성운수종점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),100,내유동차고지(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,0,외국어대학교,0,0,0,0,0,2,2,14,10,17,50,19,24,45,4,15,5,2,15,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,1,외국어대학교(미정차),0,0,0,0,0,2,2,14,10,17,50,19,24,45,4,15,5,2,15,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,2,외국어대학교기숙사,0,2,2,0,0,0,2,0,17,13,0,54,21,26,0,0,10,7,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,3,외대.모현빌라,0,0,12,4,15,2,7,10,17,22,38,24,26,20,0,17,0,10,31,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,4,외국어대입구,0,4,12,11,22,4,9,0,20,0,0,14,28,28,26,13,12,12,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,5,외대사거리.왕산교,0,9,19,15,26,0,11,0,22,0,13,19,30,48,28,0,0,19,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,6,신안아파트,0,7,24,20,24,11,15,17,19,13,13,0,0,0,0,17,0,7,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,7,하마산.불영사,0,0,21,5,26,0,0,4,0,0,15,17,0,33,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,8,모현초등학교,0,0,13,13,17,0,2,0,0,0,0,0,38,35,26,19,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,9,매산사거리,0,9,0,0,11,13,17,0,22,0,43,14,0,30,4,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,10,문형2통.오포하수처리장,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,11,문형삼거리,0,11,24,26,17,17,14,7,24,21,48,17,26,55,28,0,5,24,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,12,문형2통.영진빌라,0,11,26,29,20,20,0,0,26,26,0,19,28,57,0,0,0,21,33,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,13,문형동잣나무골,0,13,31,31,22,24,0,0,0,0,0,0,0,33,35,0,0,11,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,14,문형4통.수렁개,0,15,36,36,24,0,9,0,29,29,0,0,33,30,11,0,0,24,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,15,문형3통.되치미,0,13,40,38,26,0,0,21,0,15,13,0,36,60,37,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,16,동서울공업사.시안정문,0,0,0,11,24,24,0,0,26,36,45,29,36,57,39,0,0,13,36,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,17,오포장례식장.주성엔지니어링,0,0,0,0,0,0,0,0,31,0,0,0,0,0,43,0,0,26,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,18,시안.엘리시움,0,0,0,0,0,0,0,0,0,0,15,0,0,33,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,19,인성가스충전소,0,17,52,45,35,28,26,11,28,33,17,48,40,35,0,20,14,11,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,20,능평리회전교차로,0,22,55,39,37,15,33,13,17,33,0,57,36,37,30,17,7,0,38,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,21,능골삼거리,0,30,67,71,39,26,39,26,36,36,20,29,33,55,41,22,0,29,36,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,22,오포베르빌아파트,0,35,52,76,41,35,21,29,38,33,22,59,28,57,43,0,0,0,9,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,23,창뜰마을입구.한토이,0,0,54,81,33,39,43,0,36,36,0,52,0,50,41,24,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,24,능평동복합문화시설,0,41,50,98,43,48,48,24,30,38,26,60,36,52,43,0,20,13,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,25,수레실.오포롯데캐슬,0,46,65,86,67,57,52,24,38,33,28,61,40,64,0,11,24,31,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,26,용상골현대아파트,0,48,72,98,69,43,59,36,35,0,17,0,0,50,41,0,0,0,38,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,27,능평119안전센터,0,52,78,98,70,57,61,43,38,40,30,67,0,52,0,0,10,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,28,광명초등학교,0,57,86,87,67,59,65,0,26,0,17,65,43,0,30,22,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,29,신현동행정복지센터,0,65,95,93,72,65,74,48,43,37,28,72,29,54,67,9,0,0,40,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,30,현대모닝사이드1차아파트.새마을입구.신현리,0,76,98,98,86,80,80,55,52,43,0,74,31,57,69,0,0,33,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,31,율동공원라폴리움,0,0,0,98,90,0,78,0,0,41,28,0,0,0,0,0,19,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,32,태재고개,0,96,98,98,98,87,85,67,60,41,39,79,45,59,67,11,0,36,22,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,33,건영빌라.분당요한성당.장안중학교,0,98,59,98,98,91,87,67,43,0,35,81,55,57,69,24,21,38,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,34,율동공원,0,96,61,96,80,76,93,48,69,0,41,79,57,59,0,15,26,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,35,장안타운입구.한신빌라,0,0,93,98,98,83,96,50,62,45,46,83,60,57,69,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,36,임광아파트정문.효자촌입구.분당중앙교회,0,0,65,0,95,83,96,55,64,52,0,83,0,61,71,22,22,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,37,서현중학교,0,91,65,98,95,98,93,62,57,43,33,81,60,63,67,0,17,0,0,20,0,0,0,0,
1150,외국어대학교 - 한국외대종점,38,양현보도육교,0,87,72,95,98,87,72,69,33,50,0,65,64,64,64,43,19,33,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,39,이매촌한신.서현역.AK프라자,0,78,96,98,98,93,85,76,67,43,37,86,67,61,64,50,26,24,33,20,0,0,0,0,
1150,외국어대학교 - 한국외대종점,40,성남역.백현마을2단지,0,78,70,98,98,98,87,74,64,39,28,81,64,62,28,48,0,9,0,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,41,백현마을1단지,0,80,0,93,98,95,0,71,0,39,0,79,33,57,48,74,0,21,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,42,판교역.낙생육교.현대백화점,0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,43,판교TG(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,44,금토JC(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,45,서울진입(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,46,청계산입구역(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,47,양재IC(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,48,서초IC(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,49,반포IC(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,50,한남IC(미정차),0,67,98,98,83,89,83,71,69,52,43,71,69,93,76,20,26,24,24,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,51,순천향대학병원,0,0,63,85,83,73,61,70,69,48,33,62,48,76,57,48,22,19,21,19,0,0,0,0,
1150,외국어대학교 - 한국외대종점,52,한남1고가차도(미정차),0,0,63,85,83,73,61,70,69,48,33,62,48,76,57,48,22,19,21,19,0,0,0,0,
1150,외국어대학교 - 한국외대종점,53,남산1호터널TG(미정차),0,0,63,85,83,73,61,70,69,48,33,62,48,76,57,48,22,19,21,19,0,0,0,0,
1150,외국어대학교 - 한국외대종점,54,남대문세무서.국가인권위원회,0,0,39,65,60,64,43,46,62,33,29,60,55,48,33,26,20,14,14,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,55,종로2가사거리(중),0,0,26,40,33,36,26,22,45,24,13,11,33,45,26,24,13,13,12,12,0,0,0,0,
1150,외국어대학교 - 한국외대종점,56,을지로입구역.광교,0,0,28,24,24,21,15,14,29,17,11,4,21,20,20,17,15,17,14,2,0,0,0,0,
1150,외국어대학교 - 한국외대종점,57,북창동.남대문시장,0,0,24,15,15,10,7,5,21,14,17,11,26,24,26,20,13,17,17,10,0,0,0,0,
1150,외국어대학교 - 한국외대종점,58,숭례문(미정차),0,0,24,15,15,10,7,5,21,14,17,11,26,24,26,20,13,17,17,10,0,0,0,0,
1150,외국어대학교 - 한국외대종점,59,서울역버스환승센터(5번승강장)(중),0,0,24,17,12,11,7,20,21,14,9,17,26,41,43,30,15,17,19,11,0,0,0,0,
1150,외국어대학교 - 한국외대종점,60,서울역교차로(미정차),0,0,24,17,12,11,7,20,21,14,9,17,26,41,43,30,15,17,19,11,0,0,0,0,
1150,외국어대학교 - 한국외대종점,61,숭례문,0,0,26,15,19,13,0,26,24,12,4,22,0,48,57,36,22,14,24,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,62,숭례문교차로(미정차),0,0,26,15,19,13,0,26,24,12,4,22,0,48,57,36,22,14,24,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,63,남대문로3가(미정차),0,0,26,15,19,13,0,26,24,12,4,22,0,48,57,36,22,14,24,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,64,명동입구,0,0,26,28,12,31,13,0,38,24,15,24,43,52,93,80,54,43,38,33,0,0,0,0,
1150,외국어대학교 - 한국외대종점,65,남대문세무서(중),0,0,41,43,17,40,17,30,13,67,22,48,72,79,98,95,63,67,57,37,0,0,0,0,
1150,외국어대학교 - 한국외대종점,66,남산1호터널TG(미정차),0,0,59,0,17,0,0,0,0,0,0,0,0,95,0,0,0,0,0,54,0,0,0,0,
