노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
1082,명성운수종점 - 내유동차고지(미정차),44,난지한강공원(미정차),0,0,0,76,0,74,52,0,0,57,24,0,40,21,17,26,43,24,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),45,성산대교북단(미정차),0,0,0,76,0,74,52,0,0,57,24,0,40,21,17,26,43,24,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),46,당산역.삼성래미안아파트,0,74,31,90,48,33,40,24,26,36,21,12,21,31,29,12,14,17,2,2,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),47,삼환아파트,0,0,26,36,40,21,38,21,24,29,17,0,12,14,26,10,0,7,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),48,영등포시장역4번출구,0,0,14,26,29,10,24,12,17,14,2,7,17,24,12,7,5,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),49,CM병원,0,0,7,7,10,2,7,10,7,7,12,7,19,52,55,38,52,24,19,31,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),50,청과시장교차로(미정차),0,0,7,7,10,2,7,10,7,7,12,7,19,52,55,38,52,24,19,31,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),51,영등포시장역3번출구,0,0,7,17,17,5,17,14,12,21,14,17,21,69,76,64,62,40,31,38,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),52,당산푸르지오아파트,0,0,0,21,0,0,19,14,14,0,0,10,29,88,81,69,67,26,38,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),53,당산역.삼성래미안아파트,0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),54,양화대교북단(미정차),0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),55,성산대교북단(미정차),0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),56,난지한강공원(미정차),0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),57,가양대교북단(미정차),0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),58,남고양IC(미정차),0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),59,북로JC(미정차),0,0,14,45,31,17,33,21,21,26,38,26,50,98,90,98,98,76,71,67,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),60,행주산성입구.행주내동,0,0,0,43,29,14,0,24,12,0,19,33,52,93,0,0,0,0,36,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),61,맨돌,0,0,0,40,24,0,0,36,10,29,0,0,0,90,81,0,100,0,38,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),62,능곡화원,0,0,0,0,10,0,0,0,0,0,36,0,0,0,79,93,0,0,79,48,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),63,토당초등학교.우창프라자,0,0,0,12,7,12,10,33,19,17,19,36,31,88,90,93,88,95,74,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),64,행신동삼거리.무원마을10단지,0,0,0,33,17,14,12,36,17,26,36,33,45,81,64,81,86,88,67,60,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),65,무원고교,0,0,0,31,14,12,0,31,12,0,33,24,24,76,86,79,79,83,52,57,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),66,소만초등학교.소만마을8단지,0,0,0,29,24,14,0,0,0,21,36,31,48,74,81,64,76,45,69,55,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),67,가라뫼,0,0,19,33,24,12,12,12,17,17,31,36,43,67,83,74,67,83,67,52,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),68,햇빛마을23단지,0,0,0,33,0,0,0,0,5,0,0,21,17,64,81,69,57,81,36,17,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),69,행신초교,0,0,0,36,19,5,0,26,14,21,29,31,36,55,71,57,57,71,57,29,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),70,햇빛18단지.롯데마트고양점,0,0,17,38,14,2,0,26,10,26,0,31,38,52,69,55,48,57,52,45,12,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),71,화정2동행정복지센터,0,0,0,29,0,2,0,24,0,7,26,43,14,26,48,50,48,52,45,36,10,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),72,근린공원,0,0,14,43,17,10,0,26,19,19,19,40,17,24,60,43,43,43,45,33,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),73,화정역.롯데마트,0,0,17,36,40,19,10,21,14,24,21,45,29,38,62,50,38,52,52,40,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),74,덕양구청,0,0,0,12,38,19,7,14,19,24,21,45,26,36,74,52,38,57,52,40,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),75,화정동단독주택단지,0,0,0,14,40,7,2,24,17,10,19,45,24,36,67,50,36,0,29,36,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),76,명지병원.은빛마을5단지,0,0,0,0,33,12,10,26,7,0,21,40,21,38,64,33,48,55,24,31,7,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),77,화정1동행정복지센터,0,0,0,38,31,14,0,21,0,5,19,36,21,31,60,48,45,52,45,26,2,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),78,고양어울림누리.달빛마을1단지,0,0,19,0,29,5,0,21,21,0,0,19,0,29,62,45,33,50,43,31,5,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),79,성사2동행정복지센터,0,0,0,40,31,0,7,0,0,21,12,31,24,26,60,40,29,45,0,29,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),80,고양시청,0,0,19,43,43,14,12,21,17,24,21,24,50,40,71,55,43,43,48,29,5,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),81,원릉역,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,52,40,26,45,0,2,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),82,윗배다리,0,0,24,45,45,0,0,19,0,0,14,12,55,45,74,40,38,0,45,29,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),83,부대앞,0,0,21,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),84,왕릉골,0,0,0,17,12,0,0,19,0,0,24,0,0,0,45,0,40,0,21,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),85,삼릉역,0,0,0,0,10,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),86,청대골,0,0,0,0,40,0,0,0,0,0,0,0,45,0,76,50,0,40,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),87,쥬쥬테마동물원,0,0,19,43,38,0,0,0,0,0,0,21,24,45,74,0,43,43,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),88,벽제교삼거리,0,0,0,0,36,0,7,0,0,21,0,0,43,0,74,52,21,40,43,24,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),89,관산삼거리,0,0,17,0,0,7,5,0,0,0,0,0,0,43,0,48,0,0,0,12,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),90,두포동.관산동성당,0,0,0,0,0,0,2,0,19,0,0,21,0,38,71,0,0,38,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),91,가장동,0,0,14,0,29,5,5,14,17,17,7,14,38,45,67,43,38,38,36,14,26,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),92,고골입구,0,0,0,29,21,10,0,2,14,10,12,19,33,33,60,33,31,31,29,21,24,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),93,서울시립고양병원입구,0,0,0,26,10,7,0,0,12,12,0,0,29,36,55,31,21,29,21,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),94,내유초등학교앞,0,0,0,24,19,2,0,0,0,0,0,0,26,33,52,14,29,0,31,19,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),95,윗내유동.희망양로원,0,0,0,17,7,2,2,12,7,5,12,10,21,21,31,21,17,19,21,17,19,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),96,중간내유동,0,0,0,0,0,0,0,0,10,0,7,17,10,14,26,19,12,14,7,0,17,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),97,내유동,0,0,0,10,10,2,0,0,2,2,0,12,7,14,19,17,10,0,5,7,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),98,신성슈퍼앞,0,0,0,7,7,0,0,7,0,0,5,0,19,12,14,14,19,12,7,5,14,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),99,명성운수종점,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1082,명성운수종점 - 내유동차고지(미정차),100,내유동차고지(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,0,외국어대학교,0,0,0,0,0,0,10,12,24,9,26,43,33,69,7,7,12,9,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,1,외국어대학교(미정차),0,0,0,0,0,0,10,12,24,9,26,43,33,69,7,7,12,9,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,2,외국어대학교기숙사,0,0,0,0,0,4,4,0,11,28,28,13,26,39,4,7,14,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,3,외대.모현빌라,0,2,7,7,2,4,4,14,13,13,33,0,28,41,9,11,21,11,13,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,4,외국어대입구,0,7,15,19,7,7,9,17,17,2,0,15,33,76,13,9,13,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,5,외대사거리.왕산교,0,7,17,21,14,0,11,0,5,30,35,46,0,79,17,7,26,10,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,6,신안아파트,0,9,24,26,29,11,0,0,19,33,0,0,26,48,0,9,0,12,9,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,7,하마산.불영사,0,0,26,0,28,0,0,0,15,0,0,0,14,50,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,8,모현초등학교,0,0,0,24,20,0,0,0,0,0,0,60,35,83,0,7,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,9,매산사거리,0,0,15,21,22,13,13,19,0,0,0,0,37,28,24,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,10,문형2통.오포하수처리장,0,0,0,0,21,0,0,17,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,11,문형삼거리,0,11,22,35,20,15,17,17,9,37,17,45,39,57,0,0,0,17,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,12,문형2통.영진빌라,0,10,26,39,24,17,11,0,0,0,22,0,29,0,0,0,13,13,15,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,13,문형동잣나무골,0,13,24,28,15,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,14,문형4통.수렁개,0,14,30,50,29,22,0,0,11,7,0,38,0,0,24,0,29,19,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,15,문형3통.되치미,0,9,33,52,31,0,0,0,0,17,0,0,0,61,22,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,16,동서울공업사.시안정문,0,21,0,54,0,0,0,19,13,0,0,0,0,63,24,9,0,15,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,17,오포장례식장.주성엔지니어링,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,18,시안.엘리시움,0,0,0,0,0,0,0,0,0,0,0,0,41,86,0,11,0,24,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,19,인성가스충전소,0,24,46,57,41,28,11,21,21,0,24,50,17,43,30,0,26,0,17,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,20,능평리회전교차로,0,29,48,70,39,0,20,19,0,0,26,43,0,67,0,0,0,17,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,21,능골삼거리,0,36,57,78,40,33,22,17,24,39,28,48,31,65,22,15,29,24,22,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,22,오포베르빌아파트,0,40,59,78,43,35,26,24,26,22,35,31,33,41,0,0,17,12,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,23,창뜰마을입구.한토이,0,0,46,85,39,33,0,28,0,24,0,39,0,0,33,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,24,능평동복합문화시설,0,50,48,87,43,37,30,33,29,30,33,41,17,83,0,15,36,0,5,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,25,수레실.오포롯데캐슬,0,60,67,93,57,48,46,39,33,28,33,45,0,86,0,17,33,26,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,26,용상골현대아파트,0,67,78,72,60,50,57,46,33,33,35,52,0,43,0,15,36,24,20,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,27,능평119안전센터,0,74,80,93,67,57,61,48,0,21,22,48,0,0,65,13,0,10,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,28,광명초등학교,0,79,85,86,71,54,63,43,33,24,33,50,0,0,0,0,38,26,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,29,신현동행정복지센터,0,86,93,90,93,55,67,41,36,43,20,48,0,0,0,0,0,24,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,30,현대모닝사이드1차아파트.새마을입구.신현리,0,98,93,98,98,61,72,46,38,41,35,46,48,46,67,24,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,31,율동공원라폴리움,0,0,0,96,89,0,0,0,24,21,33,0,45,0,0,0,0,12,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,32,태재고개,0,48,98,95,98,74,85,54,52,50,31,0,50,50,65,17,36,20,10,22,0,0,0,0,
1150,외국어대학교 - 한국외대종점,33,건영빌라.분당요한성당.장안중학교,0,50,93,93,96,79,87,65,45,54,30,48,50,52,67,20,38,0,9,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,34,율동공원,0,0,96,95,98,0,89,67,48,0,0,0,55,0,70,17,0,26,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,35,장안타운입구.한신빌라,0,0,0,98,98,86,93,67,55,0,35,52,57,61,35,13,36,17,12,20,0,0,0,0,
1150,외국어대학교 - 한국외대종점,36,임광아파트정문.효자촌입구.분당중앙교회,0,0,98,96,98,90,30,71,60,57,33,50,60,0,0,22,0,26,0,22,0,0,0,0,
1150,외국어대학교 - 한국외대종점,37,서현중학교,0,88,98,93,90,88,85,69,55,54,26,48,17,81,65,20,33,21,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,38,양현보도육교,0,86,83,96,89,86,80,52,52,21,37,0,0,43,63,11,15,17,13,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,39,이매촌한신.서현역.AK프라자,0,62,83,98,95,83,72,71,48,54,35,46,52,76,63,24,33,10,19,20,0,0,0,0,
1150,외국어대학교 - 한국외대종점,40,성남역.백현마을2단지,0,57,54,96,88,88,74,67,50,52,26,41,33,46,74,0,31,14,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,41,백현마을1단지,0,0,0,98,90,76,0,0,0,35,26,0,0,39,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,42,판교역.낙생육교.현대백화점,0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,43,판교TG(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,44,금토JC(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,45,서울진입(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,46,청계산입구역(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,47,양재IC(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,48,서초IC(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,49,반포IC(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,50,한남IC(미정차),0,40,98,98,98,81,78,60,52,50,29,43,50,48,67,37,29,15,19,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,51,순천향대학병원,0,0,33,93,80,81,55,39,55,29,33,37,40,33,52,33,15,21,17,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,52,한남1고가차도(미정차),0,0,33,93,80,81,55,39,55,29,33,37,40,33,52,33,15,21,17,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,53,남산1호터널TG(미정차),0,0,33,93,80,81,55,39,55,29,33,37,40,33,52,33,15,21,17,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,54,남대문세무서.국가인권위원회,0,0,26,59,70,57,41,26,40,21,24,30,26,15,36,29,11,19,12,2,0,0,0,0,
1150,외국어대학교 - 한국외대종점,55,종로2가사거리(중),0,0,21,46,46,36,13,15,33,26,9,28,22,14,29,17,9,14,5,2,0,0,0,0,
1150,외국어대학교 - 한국외대종점,56,을지로입구역.광교,0,0,14,28,28,24,10,13,29,17,7,15,22,14,31,12,7,12,7,2,0,0,0,0,
1150,외국어대학교 - 한국외대종점,57,북창동.남대문시장,0,0,14,15,22,21,7,7,17,14,4,13,20,21,33,17,7,11,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,58,숭례문(미정차),0,0,14,15,22,21,7,7,17,14,4,13,20,21,33,17,7,11,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,59,서울역버스환승센터(5번승강장)(중),0,0,17,22,20,26,14,9,13,24,13,7,22,38,45,30,11,33,17,13,0,0,0,0,
1150,외국어대학교 - 한국외대종점,60,서울역교차로(미정차),0,0,17,22,20,26,14,9,13,24,13,7,22,38,45,30,11,33,17,13,0,0,0,0,
1150,외국어대학교 - 한국외대종점,61,숭례문,0,0,19,24,24,31,21,15,11,21,17,9,24,40,60,26,26,15,20,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,62,숭례문교차로(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,63,남대문로3가(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,64,명동입구,0,0,33,30,26,33,24,17,13,38,22,11,30,64,95,39,37,50,28,21,0,0,0,0,
1150,외국어대학교 - 한국외대종점,65,남대문세무서(중),0,0,36,39,29,43,33,22,21,57,24,26,57,76,95,61,52,81,43,31,0,0,0,0,
1150,외국어대학교 - 한국외대종점,66,남산1호터널TG(미정차),0,0,0,0,0,0,0,0,0,69,0,0,0,0,71,0,0,0,0,0,0,0,0,0,
